0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.05,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.03,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.03,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.02,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.00,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.03,  -0.05,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.03,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.02,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.02,   0.00,   0.05,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.05,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,      -0.02,  -0.02,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.05,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,      -0.02,   0.03,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.02,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.03,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.03,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.05,   0.02,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.02,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.02,   0.05,   0.00,  -0.03,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.06,   0.00,  -0.05,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.02,   0.00,   0.03,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.02,   0.02,  -0.05,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.00,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.03,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.00,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.02,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.05,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.03,   0.00,   0.03,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.05,   0.00,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.00,   0.00,   0.03,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,      -0.03,   0.00,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.03,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,      -0.02,   0.05,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.02,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.05,   0.02,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.11,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.02,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.03,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,      -0.06,  -0.02,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.05,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.03,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.06,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.02,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.02,  -0.02,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.06,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.02,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.03,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.06,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.03,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.08,  -0.02,   0.00,   0.05,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,      -0.02,   0.00,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.11,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.02,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.08,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.02,   0.00,   0.05,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.02,   0.00,  -0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.05,   0.00,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,   0.05,   0.00,   0.00,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.02,   0.00,   0.02,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
0,0,0,0,8,8,8,8,-3.12, -2.89, -1.07, -1.48,       0.00,  -0.02,   0.00,  -0.03,         0.00, 0.00, 0.00, 0.00,         0,      0, 0, 0.41,1.42, 0.43,1.38, 0.05
