Format Version,1.1,Take Name,rot_x-y-z_(y=gravity),Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-09-09 01.24.52.135 AM,Total Frames,3349,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
979,8.158333,0.047826,0.094258,-0.643479,0.758131,0.350861,1.094516,1.055832,0.000236,0.277622,1.094422,1.005889,0.246556,0.423670,1.094634,1.105959,0.559595,0.391651,1.116078,0.980304,0.842108,0.310502,1.072931,1.131175,0.000000,0.625738,-0.038882,0.004109,0.779053,0.588145,1.805353,3.341397,0.001981,0.559665,0.138200,2.477679,0.390777,0.611872,3.477917,4.207410,0.000000,0.728539,2.962297,1.868257,0.342239,0.452507,0.642999,4.812241,0.276316,-0.000667,0.000719,-0.003408,0.999994,-0.100275,0.055564,0.127674,0.001733,-0.003500,0.055751,-0.005033,0.008051,-0.001948,0.056639,0.394371,0.693616,-0.295377,0.054302,-0.006316,0.000000,0.277660,1.094285,1.005951,0.423599,1.094562,1.105958,0.391687,1.116131,0.980265,0.309867,1.073274,1.130734,0.511848,0.020317,1.736897,0.524238,0.029839,-1.155836,0.538323,2.409002,1.749672,-0.001614,0.055812,-0.004602,-0.001959,0.056629,0.394130,-0.297303,0.054407,-0.006032,0.534672,2.424283,-1.145350,,,,,,,,,,,,,,,,,,,,,
980,8.166667,0.049749,0.094282,-0.635367,0.764817,0.349277,1.095097,1.056589,0.000248,0.276278,1.093693,1.006316,0.227942,0.421845,1.096514,1.107044,0.651614,0.389950,1.117785,0.981329,0.756617,0.309037,1.072394,1.131667,0.000000,0.625738,-0.038882,0.004109,0.779053,0.588145,1.805353,3.341397,0.001981,0.559665,0.138200,2.477679,0.390777,0.611872,3.477917,4.207410,0.000000,0.728539,2.962297,1.868257,0.342239,0.452507,0.642999,4.812241,0.276316,-0.000710,0.000716,-0.003305,0.999994,-0.100257,0.055509,0.127671,0.001710,-0.003481,0.055705,-0.005036,0.004537,-0.001932,0.056627,0.394368,0.691151,-0.295358,0.054196,-0.006320,0.000000,0.276272,1.093596,1.006402,0.421789,1.096460,1.107043,0.390003,1.117847,0.981294,0.308456,1.072719,1.131171,,,,,,,,,,-0.001607,0.055811,-0.004596,-0.001941,0.056618,0.394134,-0.297239,0.054361,-0.006045,0.534723,2.424307,-1.145389,0.538308,2.408991,1.749684,0.511881,0.020300,1.736916,0.524193,0.029851,-1.155808,,,,,,,,,,,,
981,8.175000,0.051872,0.095482,-0.626391,0.771899,0.347692,1.095630,1.057368,0.000296,0.274895,1.092880,1.006858,0.293473,0.420056,1.098383,1.108060,0.565241,0.388072,1.119660,0.982368,0.874912,0.307744,1.071596,1.132188,0.000000,0.157618,-0.064341,0.022750,0.985139,0.682069,3.208223,2.485106,0.002211,0.573187,1.614727,3.472594,0.334887,0.786481,4.806505,1.493842,0.000000,0.927585,2.530884,0.750372,0.298727,0.441025,3.880776,4.223617,0.260759,-0.000556,0.000744,-0.003519,0.999993,-0.100250,0.055611,0.127688,0.001749,-0.003482,0.055806,-0.005024,0.015132,-0.001910,0.056605,0.394380,0.684349,-0.295359,0.054422,-0.006293,0.000000,0.274961,1.092783,1.006947,0.419957,1.098315,1.108053,0.388090,1.119705,0.982366,0.306921,1.071970,1.131629,0.511651,0.020482,1.736405,0.524222,0.029861,-1.155825,0.538303,2.408994,1.749683,-0.001625,0.055816,-0.004589,-0.001902,0.056607,0.394133,-0.297308,0.054421,-0.006038,0.534613,2.424284,-1.145305,,,,,,,,,,,,,,,,,,,,,
982,8.183333,0.054308,0.096822,-0.616789,0.779261,0.345927,1.096082,1.058313,0.000302,0.273383,1.091938,1.007535,0.282289,0.418038,1.100218,1.109272,0.568858,0.385973,1.121554,0.983610,0.793598,0.306314,1.070618,1.132837,0.000000,0.461982,-0.059575,0.017951,0.884704,0.653704,3.886365,3.752221,0.002207,0.615274,2.016194,3.587288,0.336020,0.687436,5.762457,3.917001,0.000000,0.880436,4.393099,1.957735,0.299383,0.431668,3.373709,5.546861,0.260958,-0.000576,0.000714,-0.003371,0.999994,-0.100222,0.055567,0.127675,0.001707,-0.003446,0.055785,-0.005031,0.010219,-0.001898,0.056601,0.394373,0.682826,-0.295323,0.054315,-0.006317,0.000000,0.273395,1.091842,1.007611,0.417946,1.100175,1.109220,0.385999,1.121585,0.983600,0.305550,1.070891,1.132249,0.511669,0.020474,1.736411,0.524215,0.029851,-1.155828,0.538318,2.408991,1.749671,-0.001620,0.055808,-0.004591,-0.001896,0.056605,0.394135,-0.297208,0.054335,-0.006070,0.534718,2.424314,-1.145380,,,,,,,,,,,,,,,,,,,,,
983,8.191667,0.057685,0.098117,-0.606482,0.786909,0.344093,1.096438,1.059222,0.000281,0.271912,1.090894,1.008061,0.205131,0.415840,1.101960,1.110561,0.617336,0.383837,1.123504,0.984919,0.785796,0.304782,1.069391,1.133348,0.000000,0.461982,-0.059575,0.017951,0.884704,0.653704,3.886365,3.752221,0.002207,0.615274,2.016194,3.587288,0.336020,0.687436,5.762457,3.917001,0.000000,0.880436,4.393099,1.957735,0.299383,0.431668,3.373709,5.546861,0.260958,-0.001153,0.000774,-0.002804,0.999995,-0.100243,0.055155,0.127656,0.001708,-0.003483,0.055330,-0.005062,0.003611,-0.001887,0.056608,0.394340,0.683989,-0.295358,0.053527,-0.006311,0.000000,0.271874,1.090794,1.008203,0.415775,1.101924,1.110545,0.383887,1.123568,0.984897,0.304073,1.069679,1.132839,,,,,,,,,,-0.001613,0.055819,-0.004597,-0.001899,0.056604,0.394118,-0.297212,0.054343,-0.006063,0.534698,2.424314,-1.145384,0.538309,2.408998,1.749674,0.511742,0.020466,1.736416,0.524205,0.029839,-1.155839,,,,,,,,,,,,
984,8.200000,0.061029,0.099919,-0.595053,0.795113,0.342198,1.096698,1.060175,0.000303,0.270404,1.089624,1.008660,0.114242,0.413559,1.103737,1.111866,0.519334,0.381482,1.125499,0.986281,0.759528,0.303348,1.067930,1.133895,0.000000,-0.009307,0.967123,0.254138,-0.001095,0.609087,4.998703,5.606863,0.002221,0.634880,4.661819,3.759686,0.335980,0.588077,5.336651,7.459797,0.000000,0.645577,3.247120,6.284355,0.292846,0.567813,6.749222,4.923615,0.260461,-0.000522,0.000769,-0.003593,0.999993,-0.100241,0.055621,0.127693,0.001801,-0.003479,0.055811,-0.005024,0.026681,-0.001888,0.056583,0.394380,0.678614,-0.295357,0.054470,-0.006278,0.000000,0.270358,1.089438,1.008876,0.413479,1.103683,1.111835,0.381581,1.125550,0.986220,0.302581,1.068108,1.133508,0.511697,0.020450,1.736421,0.524188,0.029882,-1.155781,0.538306,2.409003,1.749680,-0.001631,0.055816,-0.004592,-0.001871,0.056586,0.394121,-0.297398,0.054456,-0.006042,0.534812,2.424332,-1.145555,,,,,,,,,,,,,,,,,,,,,
985,8.208333,0.064460,0.102843,-0.583267,0.803161,0.340167,1.096865,1.061273,0.000264,0.268720,1.088319,1.009499,0.120197,0.411182,1.105363,1.113220,0.568303,0.378801,1.127517,0.987781,0.739484,0.301966,1.066261,1.134590,0.000000,0.671773,-0.072427,0.083344,0.732481,0.409773,4.696470,2.568331,0.002194,0.667577,3.158386,1.522360,0.338940,0.146436,6.239245,3.616428,0.000000,0.657309,6.042372,1.281614,0.300575,0.167769,3.345875,3.852923,0.263282,-0.000685,0.000771,-0.003340,0.999994,-0.100262,0.055511,0.127668,0.001752,-0.003501,0.055706,-0.005050,0.007587,-0.001907,0.056609,0.394354,0.685696,-0.295377,0.054218,-0.006302,0.000000,0.268598,1.088171,1.009665,0.411144,1.105337,1.113190,0.378897,1.127569,0.987743,0.301271,1.066404,1.134179,0.511690,0.020456,1.736419,0.524197,0.029856,-1.155830,0.538314,2.408997,1.749673,-0.001618,0.055804,-0.004594,-0.001924,0.056596,0.394114,-0.297317,0.054391,-0.006039,0.534672,2.424320,-1.145351,,,,,,,,,,,,,,,,,,,,,
986,8.216667,0.068184,0.105559,-0.570458,0.811656,0.338146,1.096965,1.062328,0.000280,0.267155,1.086832,1.010214,0.070849,0.408706,1.107034,1.114613,0.552969,0.376077,1.129551,0.989304,0.574542,0.300647,1.064441,1.135180,0.000000,0.671773,-0.072427,0.083344,0.732481,0.409773,4.696470,2.568331,0.002194,0.667577,3.158386,1.522360,0.338940,0.146436,6.239245,3.616428,0.000000,0.657309,6.042372,1.281614,0.300575,0.167769,3.345875,3.852923,0.263282,-0.000530,0.000776,-0.003563,0.999993,-0.100232,0.055613,0.127698,0.001804,-0.003472,0.055806,-0.005020,0.027541,-0.001875,0.056584,0.394384,0.678806,-0.295349,0.054448,-0.006270,0.000000,0.267012,1.086613,1.010405,0.408715,1.107015,1.114619,0.376208,1.129622,0.989246,0.300053,1.064524,1.134831,,,,,,,,,,-0.001623,0.055810,-0.004590,-0.001858,0.056584,0.394124,-0.297397,0.054435,-0.006034,0.534611,2.424289,-1.145240,0.538281,2.408991,1.749660,0.511681,0.020481,1.736411,0.524250,0.029822,-1.155870,,,,,,,,,,,,
987,8.225000,0.072608,0.107323,-0.557498,0.820003,0.336135,1.097063,1.063322,0.000266,0.265768,1.085385,1.010687,0.000000,0.406070,1.108664,1.116126,0.504636,0.373479,1.131559,0.990875,0.531303,0.299221,1.062645,1.135601,0.039385,-0.479027,-0.006344,0.006964,0.877750,0.553783,1.272010,0.983251,0.002213,0.520770,1.834768,2.774461,0.334669,0.582038,0.707348,-0.813516,0.000000,0.581214,-0.593502,1.201155,0.298528,0.531111,3.139426,0.770903,0.260223,-0.000828,0.000747,-0.003226,0.999994,-0.100257,0.055444,0.127651,0.001729,-0.003490,0.055624,-0.005062,0.004832,-0.001916,0.056641,0.394342,0.684742,-0.295366,0.054068,-0.006327,0.000000,0.265530,1.085036,1.011067,0.406176,1.108696,1.116121,0.373504,1.131565,0.990903,0.298891,1.062532,1.135460,0.511663,0.020479,1.736416,0.524209,0.029850,-1.155814,0.538288,2.408988,1.749685,-0.001615,0.055804,-0.004601,-0.001930,0.056627,0.394109,-0.297262,0.054374,-0.006071,0.534612,2.424303,-1.145290,,,,,,,,,,,,,,,,,,,,,
988,8.233333,0.075661,0.111542,-0.542687,0.829050,0.334051,1.096942,1.064677,0.000238,0.264147,1.083465,1.011855,0.277508,0.403527,1.110324,1.117666,0.426711,0.370216,1.133536,0.992663,0.776993,0.298313,1.060442,1.136524,0.000000,-0.479027,-0.006344,0.006964,0.877750,0.553783,1.272010,0.983251,0.002213,0.520770,1.834768,2.774461,0.334669,0.582038,0.707348,-0.813516,0.000000,0.581214,-0.593502,1.201155,0.298528,0.531111,3.139426,0.770903,0.260223,-0.000601,0.000685,-0.003533,0.999993,-0.100264,0.055606,0.127675,0.001768,-0.003480,0.055786,-0.005026,0.016486,-0.001955,0.056622,0.394378,0.694018,-0.295356,0.054411,-0.006329,0.000000,0.264063,1.083377,1.011880,0.403552,1.110327,1.117594,0.370275,1.133606,0.992647,0.297605,1.060562,1.136150,,,,,,,,,,-0.001583,0.055798,-0.004609,-0.001949,0.056621,0.394127,-0.297345,0.054410,-0.006041,0.534724,2.424315,-1.145423,0.538300,2.408988,1.749690,0.511711,0.020471,1.736412,0.524297,0.029818,-1.155864,,,,,,,,,,,,
989,8.241667,0.078810,0.114539,-0.528309,0.837592,0.332025,1.096859,1.065757,0.000228,0.262727,1.081646,1.012610,0.359551,0.400899,1.111963,1.119069,0.520279,0.367138,1.135370,0.994223,0.885490,0.297337,1.058458,1.137126,0.000000,0.796344,0.023927,-0.001063,0.604370,0.505665,1.213709,4.045591,0.001978,0.482913,0.146777,2.500484,0.391114,0.523627,2.283831,5.595599,0.000000,0.413431,2.930478,3.288910,0.342755,0.602690,-0.506251,4.797371,0.276892,-0.000601,0.000685,-0.003533,0.999993,-0.100264,0.055606,0.127675,0.001768,-0.003480,0.055786,-0.005026,0.016486,-0.001955,0.056622,0.394378,0.694018,-0.295356,0.054411,-0.006329,0.000000,0.262708,1.081562,1.012622,0.400887,1.111918,1.119049,0.367184,1.135424,0.994194,0.296545,1.058530,1.136690,0.511879,0.020311,1.736901,0.524216,0.029839,-1.155833,0.538307,2.408998,1.749683,,,,,,,,,,0.534755,2.424299,-1.145437,,,,,,,,,,-0.001587,0.055794,-0.004614,-0.001962,0.056633,0.394135,-0.297487,0.054494,-0.006018,,,
990,8.250000,0.082357,0.117061,-0.513437,0.846107,0.330078,1.096683,1.066794,0.000261,0.261522,1.079730,1.013213,0.321164,0.398212,1.113511,1.120538,0.525998,0.364140,1.137114,0.995814,0.759307,0.296437,1.056379,1.137612,0.000000,-0.004937,0.998796,-0.043640,-0.021863,11.929335,702.535034,740.681824,0.002228,11.895785,701.211914,739.349731,0.332304,11.967849,703.862244,742.017883,0.000000,12.011868,701.473877,742.229553,0.293979,11.841836,703.592102,739.130127,0.259468,-0.000605,0.000725,-0.003575,0.999993,-0.100302,0.055634,0.127688,0.001808,-0.003528,0.055805,-0.005020,0.019806,-0.001972,0.056644,0.394384,0.688983,-0.295405,0.054454,-0.006300,0.000000,0.261463,1.079640,1.013273,0.398174,1.113482,1.120543,0.364217,1.137181,0.995761,0.295634,1.056409,1.137193,0.511676,0.020483,1.736402,0.524175,0.029860,-1.155792,0.538308,2.409001,1.749682,-0.001615,0.055805,-0.004592,-0.001961,0.056631,0.394125,-0.297443,0.054463,-0.006024,0.534711,2.424322,-1.145409,,,,,,,,,,,,,,,,,,,,,
991,8.258333,0.085422,0.119067,-0.498561,0.854379,0.328089,1.096417,1.067765,0.000281,0.260350,1.077700,1.013735,0.180549,0.395411,1.114993,1.121956,0.566952,0.361069,1.138626,0.997311,0.537874,0.295527,1.054349,1.138061,0.000000,-0.004937,0.998796,-0.043640,-0.021863,11.929335,702.535034,740.681824,0.002228,11.895785,701.211914,739.349731,0.332304,11.967849,703.862244,742.017883,0.000000,12.011868,701.473877,742.229553,0.293979,11.841836,703.592102,739.130127,0.259468,-0.000578,0.000702,-0.003505,0.999994,-0.100241,0.055607,0.127679,0.001754,-0.003461,0.055799,-0.005024,0.017529,-0.001923,0.056616,0.394380,0.688023,-0.295338,0.054407,-0.006318,0.000000,0.260205,1.077570,1.013869,0.395380,1.114976,1.121932,0.361204,1.138731,0.997222,0.294948,1.054201,1.137666,,,,,,,,,,-0.001598,0.055804,-0.004602,-0.001914,0.056612,0.394130,-0.297306,0.054406,-0.006052,0.534660,2.424299,-1.145348,0.538321,2.408998,1.749687,0.511883,0.020315,1.736902,0.524151,0.029900,-1.155756,,,,,,,,,,,,
992,8.266667,0.088738,0.122113,-0.483026,0.862496,0.326078,1.096036,1.068698,0.000263,0.259158,1.075602,1.014271,0.139220,0.392586,1.116313,1.123283,0.441837,0.357764,1.140130,0.998806,0.562288,0.294806,1.052100,1.138434,0.000000,0.189460,0.010291,-0.003344,0.981829,0.508006,2.016392,2.751273,0.002257,0.508050,0.364059,3.643470,0.329384,0.503099,3.673829,1.856348,0.000000,0.462293,1.449438,0.961065,0.288098,0.558582,2.578241,4.544208,0.254004,-0.000536,0.000728,-0.003470,0.999994,-0.100197,0.055587,0.127681,0.001742,-0.003424,0.055797,-0.005027,0.019327,-0.001865,0.056580,0.394377,0.685542,-0.295301,0.054385,-0.006306,0.000000,0.259065,1.075481,1.014363,0.392602,1.116307,1.123304,0.357851,1.140234,0.998711,0.294286,1.052002,1.138030,0.511674,0.020485,1.736407,0.524162,0.029889,-1.155766,0.538283,2.408988,1.749677,-0.001588,0.055804,-0.004607,-0.001855,0.056579,0.394128,-0.297259,0.054373,-0.006051,0.534694,2.424324,-1.145375,,,,,,,,,,,,,,,,,,,,,
993,8.275000,0.091698,0.124590,-0.467431,0.870389,0.324177,1.095573,1.069602,0.000272,0.258165,1.073404,1.014746,0.154208,0.389781,1.117570,1.124613,0.416076,0.354551,1.141419,1.000258,0.617777,0.294211,1.049900,1.138794,0.000000,0.189460,0.010291,-0.003344,0.981829,0.508006,2.016392,2.751273,0.002257,0.508050,0.364059,3.643470,0.329384,0.503099,3.673829,1.856348,0.000000,0.462293,1.449438,0.961065,0.288098,0.558582,2.578241,4.544208,0.254004,-0.000607,0.000778,-0.003481,0.999994,-0.100265,0.055573,0.127665,0.001766,-0.003506,0.055762,-0.005053,0.007756,-0.001907,0.056601,0.394351,0.687035,-0.295383,0.054356,-0.006302,0.000000,0.258039,1.073272,1.014816,0.389840,1.117581,1.124576,0.354643,1.141503,1.000179,0.293705,1.049716,1.138377,,,,,,,,,,-0.001596,0.055803,-0.004601,-0.001909,0.056599,0.394105,-0.297330,0.054406,-0.006032,0.534728,2.424324,-1.145436,0.538311,2.408998,1.749679,0.511655,0.020472,1.736411,0.524203,0.029837,-1.155834,,,,,,,,,,,,
994,8.283333,0.094306,0.126923,-0.451331,0.878235,0.322435,1.095045,1.070377,0.000309,0.257416,1.071086,1.015090,0.201425,0.387053,1.118817,1.125814,0.346105,0.351395,1.142576,1.001563,0.356987,0.293878,1.047703,1.139039,0.000000,0.676433,0.009460,-0.008026,0.736399,0.554325,3.864446,2.415696,0.002202,0.514469,2.324976,1.341144,0.336675,0.589443,5.408729,3.493643,0.000000,0.514758,5.209357,1.104964,0.299363,0.598632,2.514722,3.723033,0.262825,-0.000558,0.000745,-0.003521,0.999993,-0.100238,0.055599,0.127675,0.001761,-0.003470,0.055793,-0.005037,0.016095,-0.001897,0.056594,0.394367,0.685333,-0.295347,0.054410,-0.006306,0.000000,0.257281,1.070982,1.015142,0.387058,1.118808,1.125858,0.351525,1.142708,1.001429,0.293373,1.047461,1.138684,0.511671,0.020472,1.736409,0.524215,0.029856,-1.155823,0.538317,2.409004,1.749679,-0.001603,0.055801,-0.004603,-0.001892,0.056591,0.394117,-0.297316,0.054413,-0.006046,0.534658,2.424288,-1.145303,,,,,,,,,,,,,,,,,,,,,
995,8.291667,0.097657,0.129658,-0.435128,0.885616,0.320754,1.094434,1.071173,0.000236,0.256771,1.068845,1.015409,0.217140,0.384341,1.119819,1.127085,0.277335,0.348245,1.143706,1.002985,0.674814,0.293658,1.045367,1.139214,0.000000,0.676433,0.009460,-0.008026,0.736399,0.554325,3.864446,2.415696,0.002202,0.514469,2.324976,1.341144,0.336675,0.589443,5.408729,3.493643,0.000000,0.514758,5.209357,1.104964,0.299363,0.598632,2.514722,3.723033,0.262825,-0.000785,0.000804,-0.003177,0.999994,-0.100253,0.055432,0.127671,0.001738,-0.003501,0.055632,-0.005052,0.005804,-0.001881,0.056615,0.394351,0.678781,-0.295377,0.054049,-0.006285,0.000000,0.256697,1.068767,1.015399,0.384410,1.119847,1.127090,0.348293,1.143780,1.002923,0.293130,1.045267,1.138862,,,,,,,,,,-0.001641,0.055823,-0.004577,-0.001901,0.056605,0.394120,-0.297283,0.054392,-0.006046,0.534691,2.424309,-1.145395,0.538315,2.408993,1.749672,0.511866,0.020308,1.736912,0.524178,0.029861,-1.155800,,,,,,,,,,,,
996,8.300000,0.100268,0.131562,-0.419486,0.892563,0.319290,1.093777,1.071873,0.000267,0.256400,1.066569,1.015633,0.332785,0.381790,1.120767,1.128256,0.339877,0.345363,1.144555,1.004235,0.502993,0.293605,1.043218,1.139367,0.000000,0.676433,0.009460,-0.008026,0.736399,0.554325,3.864446,2.415696,0.002202,0.514469,2.324976,1.341144,0.336675,0.589443,5.408729,3.493643,0.000000,0.514758,5.209357,1.104964,0.299363,0.598632,2.514722,3.723033,0.262825,-0.000554,0.000754,-0.003507,0.999993,-0.100249,0.055603,0.127681,0.001753,-0.003483,0.055800,-0.005032,0.013248,-0.001904,0.056598,0.394372,0.686177,-0.295360,0.054410,-0.006296,0.000000,0.256324,1.066485,1.015634,0.381795,1.120789,1.128287,0.345461,1.144646,1.004142,0.293100,1.042958,1.139047,,,,,,,,,,-0.001613,0.055818,-0.004595,-0.001903,0.056605,0.394125,-0.297313,0.054418,-0.006033,0.534791,2.424341,-1.145524,0.538326,2.408989,1.749691,0.511869,0.020308,1.736897,0.524212,0.029854,-1.155804,,,,,,,,,,,,
997,8.308333,0.103274,0.133430,-0.403209,0.899418,0.317812,1.093055,1.072606,0.000222,0.256126,1.064261,1.015825,0.410519,0.379116,1.121616,1.129526,0.411277,0.342399,1.145366,1.005583,0.545690,0.293607,1.040976,1.139489,0.000000,0.676433,0.009460,-0.008026,0.736399,0.554325,3.864446,2.415696,0.002202,0.514469,2.324976,1.341144,0.336675,0.589443,5.408729,3.493643,0.000000,0.514758,5.209357,1.104964,0.299363,0.598632,2.514722,3.723033,0.262825,-0.001054,0.000770,-0.003109,0.999994,-0.100294,0.055270,0.127643,0.001725,-0.003533,0.055413,-0.005074,0.000000,-0.001940,0.056610,0.394329,0.690780,-0.295409,0.053789,-0.006325,0.001854,0.256063,1.064198,1.015848,0.379135,1.121601,1.129516,0.342441,1.145467,1.005510,0.293250,1.040633,1.139175,,,,,,,,,,-0.001591,0.055809,-0.004604,-0.001941,0.056620,0.394106,-0.297255,0.054374,-0.006051,0.534708,2.424315,-1.145396,0.538291,2.408993,1.749674,0.511874,0.020310,1.736919,0.524177,0.029877,-1.155759,,,,,,,,,,,,
998,8.316667,0.106001,0.136083,-0.387002,0.905801,0.316394,1.092269,1.073311,0.000248,0.255858,1.061963,1.016083,0.368536,0.376556,1.122329,1.130677,0.305202,0.339336,1.146063,1.006880,0.376127,0.293826,1.038723,1.139606,0.000000,-0.225093,0.378605,-0.211560,-0.872487,43.235344,16984.259766,10766.500977,0.002214,43.058895,16982.486328,10767.093750,0.335384,43.409363,16986.037109,10765.903320,0.000000,44.695839,16984.095703,10765.331055,0.297118,41.777275,16984.417969,10767.676758,0.260481,-0.000713,0.000760,-0.003318,0.999994,-0.100252,0.055501,0.127667,0.001741,-0.003488,0.055693,-0.005048,0.007903,-0.001903,0.056618,0.394355,0.687053,-0.295364,0.054192,-0.006307,0.000000,0.255779,1.061889,1.016078,0.376559,1.122320,1.130714,0.339419,1.146164,1.006778,0.293520,1.038326,1.139304,0.511693,0.020465,1.736408,0.524200,0.029873,-1.155816,0.538286,2.408989,1.749687,-0.001617,0.055815,-0.004598,-0.001924,0.056613,0.394118,-0.297298,0.054395,-0.006042,0.534616,2.424288,-1.145317,,,,,,,,,,,,,,,,,,,,,
999,8.325000,0.109347,0.138881,-0.370793,0.911739,0.315027,1.091415,1.074022,0.000262,0.255682,1.059746,1.016286,0.308407,0.374007,1.122823,1.131891,0.145635,0.336304,1.146705,1.008269,0.398947,0.294116,1.036387,1.139643,0.002017,-0.225093,0.378605,-0.211560,-0.872487,43.235344,16984.259766,10766.500977,0.002214,43.058895,16982.486328,10767.093750,0.335384,43.409363,16986.037109,10765.903320,0.000000,44.695839,16984.095703,10765.331055,0.297118,41.777275,16984.417969,10767.676758,0.260481,-0.000615,0.000783,-0.003502,0.999993,-0.100283,0.055598,0.127679,0.001774,-0.003525,0.055780,-0.005040,0.008787,-0.001922,0.056626,0.394364,0.684882,-0.295402,0.054387,-0.006286,0.000000,0.255595,1.059672,1.016239,0.374013,1.122884,1.131965,0.336364,1.146799,1.008164,0.293777,1.036041,1.139328,,,,,,,,,,-0.001617,0.055810,-0.004583,-0.001924,0.056623,0.394117,-0.297361,0.054413,-0.006022,0.534592,2.424285,-1.145266,0.538331,2.408997,1.749698,0.511866,0.020314,1.736908,0.524189,0.029861,-1.155800,,,,,,,,,,,,
1000,8.333333,0.112511,0.141525,-0.354288,0.917492,0.313763,1.090537,1.074718,0.000279,0.255678,1.057509,1.016464,0.415378,0.371491,1.123290,1.133101,0.226348,0.333311,1.147245,1.009640,0.365626,0.294573,1.034104,1.139668,0.000000,-0.225093,0.378605,-0.211560,-0.872487,43.235344,16984.259766,10766.500977,0.002214,43.058895,16982.486328,10767.093750,0.335384,43.409363,16986.037109,10765.903320,0.000000,44.695839,16984.095703,10765.331055,0.297118,41.777275,16984.417969,10767.676758,0.260481,-0.000734,0.000721,-0.003387,0.999994,-0.100286,0.055503,0.127659,0.001713,-0.003512,0.055677,-0.005048,0.000268,-0.001958,0.056618,0.394356,0.687107,-0.295388,0.054215,-0.006330,0.000000,0.255638,1.057437,1.016443,0.371501,1.123281,1.133198,0.333384,1.147351,1.009518,0.294196,1.033707,1.139363,,,,,,,,,,-0.001617,0.055813,-0.004587,-0.001960,0.056640,0.394125,-0.297241,0.054380,-0.006064,0.534753,2.424320,-1.145473,0.538312,2.409000,1.749696,0.511877,0.020305,1.736918,0.524165,0.029880,-1.155781,,,,,,,,,,,,
1001,8.341667,0.116603,0.144257,-0.337058,0.923031,0.312463,1.089504,1.075454,0.000196,0.255752,1.055233,1.016569,0.515399,0.368828,1.123487,1.134463,0.415226,0.330215,1.147711,1.011189,0.595001,0.295059,1.031586,1.139594,0.119557,0.666272,-0.009713,-0.014932,0.745496,23.746262,1459.263184,946.511719,0.002215,23.670757,1457.696533,945.479126,0.334649,23.817141,1460.834839,947.547485,0.000000,23.779293,1460.571411,945.164185,0.297734,23.717854,1457.949951,947.856140,0.260163,-0.000655,0.000700,-0.003333,0.999994,-0.100282,0.055586,0.127647,0.001659,-0.003502,0.055790,-0.005056,0.000000,-0.001966,0.056669,0.394348,0.691603,-0.295378,0.054298,-0.006351,0.016377,0.255718,1.055209,1.016650,0.368865,1.123612,1.134494,0.330290,1.147774,1.011106,0.294885,1.031314,1.139383,0.511660,0.020482,1.736416,0.524183,0.029847,-1.155810,0.538328,2.408996,1.749675,-0.001615,0.055816,-0.004588,-0.001953,0.056649,0.394113,-0.297129,0.054321,-0.006076,0.534705,2.424313,-1.145424,,,,,,,,,,,,,,,,,,,,,
